Date,Open,High,Low,Close,Volume
2019-07-10 12:00:00,13005.2,13083.0,12911.97,13060.49,511.17
2019-07-10 13:00:00,13060.49,13200.0,13030.41,13066.97,605.32
2019-07-10 14:00:00,13066.97,13091.77,12500.0,12500.0,1981.27
2019-07-10 15:00:00,12500.0,12508.56,12092.27,12381.0,3096.78
2019-07-10 16:00:00,12381.0,12381.0,12152.8,12303.6,795.69
2019-07-10 17:00:00,12303.6,12316.49,12030.17,12292.42,731.53
2019-07-10 18:00:00,12292.42,12329.7,12158.01,12216.69,378.94
2019-07-10 19:00:00,12216.69,12232.97,11850.0,12050.0,857.93
2019-07-10 20:00:00,12050.0,12101.68,11618.7,11783.47,1527.12
2019-07-10 21:00:00,11783.47,11961.0,11550.0,11935.45,1204.81
2019-07-10 22:00:00,11935.45,12152.8,11787.0,12085.69,880.04
2019-07-10 23:00:00,12085.69,12199.55,12032.75,12098.95,341.55
2019-07-11 00:00:00,12098.95,12104.97,11775.57,11915.51,750.4
2019-07-11 01:00:00,11915.51,12071.2,11842.56,11970.0,232.18
2019-07-11 02:00:00,11970.0,12049.0,11860.46,11975.0,206.28
2019-07-11 03:00:00,11975.0,12020.0,11618.7,11696.06,731.2
2019-07-11 04:00:00,11696.06,11737.87,11163.68,11383.77,2686.75
2019-07-11 05:00:00,11383.77,11472.6,11250.0,11460.82,589.47
2019-07-11 06:00:00,11460.82,11568.44,11383.68,11568.44,706.01
2019-07-11 07:00:00,11568.44,11629.62,11432.39,11611.69,628.75
2019-07-11 08:00:00,11611.69,11636.84,11368.7,11438.35,601.61
2019-07-11 09:00:00,11438.35,11542.46,11350.0,11479.96,641.88
2019-07-11 10:00:00,11479.96,11534.11,11303.93,11466.36,603.54
2019-07-11 11:00:00,11466.36,11625.0,11423.58,11608.2,642.99
2019-07-11 12:00:00,11608.2,11750.0,11572.57,11591.8,775.44
2019-07-11 13:00:00,11591.8,11719.63,11585.01,11638.23,557.09
2019-07-11 14:00:00,11638.23,11873.52,11632.87,11777.38,989.8
2019-07-11 15:00:00,11777.38,11833.48,11474.55,11536.91,1051.25
2019-07-11 16:00:00,11536.91,11746.36,11417.39,11716.61,717.15
2019-07-11 17:00:00,11716.61,11794.07,11677.35,11712.31,409.6
2019-07-11 18:00:00,11712.31,11751.18,11612.78,11678.51,480.68
2019-07-11 19:00:00,11678.51,11689.87,11528.0,11594.73,556.76
2019-07-11 20:00:00,11594.73,11663.09,10966.81,11153.45,2386.57
2019-07-11 21:00:00,11153.45,11332.19,11040.81,11296.44,707.51
2019-07-11 22:00:00,11296.44,11441.43,11260.49,11325.4,433.48
2019-07-11 23:00:00,11325.4,11377.43,11194.65,11349.24,382.32
2019-07-12 00:00:00,11349.24,11512.56,11187.08,11465.0,549.74
2019-07-12 01:00:00,11465.0,11532.0,11358.5,11424.31,214.53
2019-07-12 02:00:00,11424.31,11424.31,11304.49,11370.99,248.74
2019-07-12 03:00:00,11370.99,11370.99,11108.07,11195.16,525.25
2019-07-12 04:00:00,11195.16,11332.19,11083.52,11321.83,618.34
2019-07-12 05:00:00,11321.83,11393.76,11237.21,11385.05,460.95
2019-07-12 06:00:00,11385.05,11445.94,11332.15,11432.85,347.77
2019-07-12 07:00:00,11432.85,11735.32,11432.38,11677.59,1273.89
2019-07-12 08:00:00,11677.59,11720.36,11572.0,11610.0,394.19
2019-07-12 09:00:00,11610.0,11699.51,11610.0,11687.0,177.79
2019-07-12 10:00:00,11687.0,11797.2,11611.0,11677.5,460.79
2019-07-12 11:00:00,11677.5,11724.54,11640.0,11700.02,182.38
2019-07-12 12:00:00,11700.02,11733.1,11567.56,11679.58,461.64
2019-07-12 13:00:00,11679.58,11766.45,11655.56,11676.79,209.05
2019-07-12 14:00:00,11676.79,11732.0,11607.56,11641.34,251.02
2019-07-12 15:00:00,11641.34,11642.9,11485.02,11524.84,615.84
2019-07-12 16:00:00,11524.84,11621.31,11450.0,11558.42,442.58
2019-07-12 17:00:00,11558.42,11664.64,11535.66,11638.6,232.92
2019-07-12 18:00:00,11638.6,11697.08,11562.7,11609.25,252.98
2019-07-12 19:00:00,11609.25,11637.79,11546.04,11637.24,186.77
2019-07-12 20:00:00,11637.24,11923.34,11621.98,11919.05,579.29
2019-07-12 21:00:00,11919.05,11942.39,11772.87,11805.25,283.56
2019-07-12 22:00:00,11805.25,11862.85,11760.0,11814.23,126.85
2019-07-12 23:00:00,11814.23,11860.99,11769.01,11808.91,79.85
2019-07-13 00:00:00,11808.91,11846.61,11736.43,11771.11,102.92
2019-07-13 01:00:00,11771.11,11790.01,11647.75,11716.18,182.6
2019-07-13 02:00:00,11716.18,11769.52,11678.41,11693.15,57.52
2019-07-13 03:00:00,11693.15,11740.0,11569.46,11629.0,266.12
2019-07-13 04:00:00,11629.0,11653.83,11536.0,11646.39,154.28
2019-07-13 05:00:00,11646.39,11700.0,11626.66,11680.0,70.95
2019-07-13 06:00:00,11680.0,11680.0,11579.85,11579.85,66.04
2019-07-13 07:00:00,11579.85,11585.92,11478.64,11509.59,807.63
2019-07-13 08:00:00,11509.59,11632.48,11497.68,11565.19,225.97
2019-07-13 09:00:00,11565.19,11643.43,11480.95,11542.93,180.38
2019-07-13 10:00:00,11542.93,11542.93,11242.5,11312.41,921.22
2019-07-13 11:00:00,11312.41,11345.26,11200.0,11309.38,523.4
2019-07-13 12:00:00,11309.38,11395.27,11257.6,11327.33,298.5
2019-07-13 13:00:00,11327.33,11452.53,11308.34,11370.38,214.42
2019-07-13 14:00:00,11370.38,11435.0,11304.47,11339.5,287.36
2019-07-13 15:00:00,11339.5,11432.54,11272.58,11416.09,183.82
2019-07-13 16:00:00,11416.09,11474.55,11324.44,11334.04,128.14
2019-07-13 17:00:00,11334.04,11418.0,11233.81,11350.36,268.66
2019-07-13 18:00:00,11350.36,11355.54,11053.96,11136.95,955.97
2019-07-13 19:00:00,11136.95,11221.0,11010.0,11198.99,508.39
2019-07-13 20:00:00,11198.99,11198.99,10834.15,10918.43,1446.73
2019-07-13 21:00:00,10918.43,11033.33,10810.0,11032.97,487.58
2019-07-13 22:00:00,11032.97,11485.0,10997.69,11285.82,842.36
2019-07-13 23:00:00,11285.82,11400.0,11219.06,11378.79,210.39
2019-07-14 00:00:00,11378.79,11434.89,11295.9,11330.66,139.91
2019-07-14 01:00:00,11330.66,11464.81,11272.94,11397.49,191.84
2019-07-14 02:00:00,11397.49,11467.3,11321.98,11344.0,83.6
2019-07-14 03:00:00,11344.0,11370.78,11285.01,11290.03,43.99
2019-07-14 04:00:00,11290.03,11354.17,11163.68,11189.81,124.2
2019-07-14 05:00:00,11189.81,11258.53,11158.9,11243.77,156.39
2019-07-14 06:00:00,11243.77,11310.0,11204.07,11229.96,118.95
2019-07-14 07:00:00,11229.96,11229.96,11086.99,11139.92,268.0
2019-07-14 08:00:00,11139.92,11199.88,11085.31,11085.31,120.21
2019-07-14 09:00:00,11085.31,11144.7,10652.14,10834.35,1246.85
2019-07-14 10:00:00,10834.35,10892.28,10593.4,10733.58,1172.3
2019-07-14 11:00:00,10733.58,10806.0,10555.16,10671.14,676.42
2019-07-14 12:00:00,10671.14,10756.49,10540.63,10703.17,707.64
2019-07-14 13:00:00,10703.17,10762.4,10519.0,10664.87,504.89
2019-07-14 14:00:00,10664.87,10729.4,10545.77,10621.97,416.06
2019-07-14 15:00:00,10621.97,10655.34,10280.48,10425.71,1501.81
2019-07-14 16:00:00,10425.71,10604.0,10340.1,10576.85,842.76
2019-07-14 17:00:00,10576.85,10665.1,10515.03,10576.45,341.01
2019-07-14 18:00:00,10576.45,10599.72,10306.41,10476.18,536.99
2019-07-14 19:00:00,10476.18,10541.05,10389.97,10491.31,329.88
2019-07-14 20:00:00,10491.31,10732.0,10355.09,10638.0,481.64
2019-07-14 21:00:00,10638.0,10705.59,10537.42,10637.4,222.88
2019-07-14 22:00:00,10637.4,10670.0,10476.15,10499.51,497.58
2019-07-14 23:00:00,10499.51,10499.51,10090.0,10191.87,1444.59
2019-07-15 00:00:00,10191.87,10205.71,9900.0,10009.02,2504.67
2019-07-15 01:00:00,10009.02,10150.5,9985.11,10044.53,395.73
2019-07-15 02:00:00,10044.53,10102.58,9855.0,10102.58,520.68
2019-07-15 03:00:00,10102.58,10273.18,10056.61,10270.64,814.32
2019-07-15 04:00:00,10270.64,10294.08,10145.15,10145.15,237.17
2019-07-15 05:00:00,10145.15,10196.99,10066.11,10170.87,344.84
2019-07-15 06:00:00,10170.87,10226.46,10080.15,10174.68,392.85
2019-07-15 07:00:00,10174.68,10355.0,10162.46,10345.29,1065.73
2019-07-15 08:00:00,10345.29,10352.6,10163.73,10202.04,543.64
2019-07-15 09:00:00,10202.04,10393.2,10139.41,10330.52,496.83
2019-07-15 10:00:00,10330.52,10398.99,10284.01,10304.13,241.32
2019-07-15 11:00:00,10304.13,10390.0,10259.33,10309.99,485.01
2019-07-15 12:00:00,10309.99,10330.0,10044.83,10055.92,988.96
2019-07-15 13:00:00,10055.92,10413.18,10050.06,10386.45,856.74
2019-07-15 14:00:00,10386.45,10593.4,10386.45,10569.88,1160.74
2019-07-15 15:00:00,10569.88,10619.89,10488.53,10573.43,327.0
2019-07-15 16:00:00,10573.43,10673.05,10475.12,10652.92,585.67
2019-07-15 17:00:00,10652.92,10663.52,10430.19,10442.84,493.15
2019-07-15 18:00:00,10442.84,10942.9,10363.46,10920.73,1752.1
2019-07-15 19:00:00,10920.73,10942.9,10825.0,10861.16,390.85
2019-07-15 20:00:00,10861.16,10950.0,10773.13,10820.0,263.22
2019-07-15 21:00:00,10820.0,10901.7,10737.18,10737.18,216.11
2019-07-15 22:00:00,10737.18,10940.0,10737.18,10938.18,264.0
2019-07-15 23:00:00,10938.18,11080.37,10847.25,10850.0,706.73
2019-07-16 00:00:00,10850.0,10971.9,10834.15,10925.06,199.69
2019-07-16 01:00:00,10925.06,11042.11,10907.88,10940.42,307.52
2019-07-16 02:00:00,10940.42,10947.0,10726.48,10789.54,316.22
2019-07-16 03:00:00,10789.54,10865.2,10657.51,10730.45,219.53
2019-07-16 04:00:00,10730.45,10798.99,10642.88,10775.98,194.31
2019-07-16 05:00:00,10775.98,10826.52,10680.11,10782.98,268.74
2019-07-16 06:00:00,10782.98,10822.97,10684.78,10702.23,257.62
2019-07-16 07:00:00,10702.23,10820.0,10514.35,10755.7,820.75
2019-07-16 08:00:00,10755.7,10872.53,10730.64,10823.68,259.13
2019-07-16 09:00:00,10823.68,10882.37,10646.44,10701.41,429.64
2019-07-16 10:00:00,10701.41,10757.89,10636.76,10700.03,247.97
2019-07-16 11:00:00,10700.03,10786.0,10611.0,10714.33,228.52
2019-07-16 12:00:00,10714.33,10724.56,10435.88,10514.71,491.63
2019-07-16 13:00:00,10514.71,10557.03,10358.0,10407.83,681.85
2019-07-16 14:00:00,10407.83,10518.41,10367.29,10428.79,633.2
2019-07-16 15:00:00,10428.79,10584.77,10406.49,10520.3,445.23
2019-07-16 16:00:00,10520.3,10520.3,9828.89,9903.47,3540.74
2019-07-16 17:00:00,9903.47,9917.17,9467.57,9679.0,4372.69
2019-07-16 18:00:00,9679.0,9770.0,9562.6,9590.32,1434.74
2019-07-16 19:00:00,9590.32,9709.7,9557.87,9693.17,992.0
2019-07-16 20:00:00,9693.17,9779.8,9562.6,9600.94,1302.38
2019-07-16 21:00:00,9600.94,9682.68,9373.48,9635.96,1513.42
2019-07-16 22:00:00,9635.96,9651.98,9443.96,9475.73,881.42
2019-07-16 23:00:00,9475.73,9544.14,9366.0,9412.81,722.09
2019-07-17 00:00:00,9412.81,9610.47,9412.81,9498.77,590.96
2019-07-17 01:00:00,9498.77,9553.2,9436.99,9482.58,519.06
2019-07-17 02:00:00,9482.58,9482.58,9234.1,9359.43,1182.07
2019-07-17 03:00:00,9359.43,9494.49,9359.43,9405.05,378.54
2019-07-17 04:00:00,9405.05,9526.0,9317.01,9454.18,506.24
2019-07-17 05:00:00,9454.18,9598.0,9442.25,9566.72,477.29
2019-07-17 06:00:00,9566.72,9593.8,9512.95,9521.02,427.94
2019-07-17 07:00:00,9521.02,9621.92,9453.14,9570.0,429.77
2019-07-17 08:00:00,9570.0,9622.4,9503.92,9520.62,324.11
2019-07-17 09:00:00,9520.62,9600.0,9429.44,9462.6,591.32
2019-07-17 10:00:00,9462.6,9462.6,9237.06,9371.72,1325.59
2019-07-17 11:00:00,9371.72,9415.12,9049.54,9169.7,1624.63
2019-07-17 12:00:00,9169.7,9514.96,9092.0,9469.5,1716.67
2019-07-17 13:00:00,9469.5,9540.0,9412.38,9511.19,858.32
2019-07-17 14:00:00,9511.19,9740.69,9511.19,9699.12,1114.78
2019-07-17 15:00:00,9699.12,9827.87,9632.4,9744.68,787.26
2019-07-17 16:00:00,9744.68,9875.6,9667.0,9721.35,641.53
2019-07-17 17:00:00,9721.35,9881.99,9671.27,9804.32,531.99
2019-07-17 18:00:00,9804.32,9958.83,9732.1,9958.83,556.2
2019-07-17 19:00:00,9958.83,9993.0,9731.2,9753.75,697.52
2019-07-17 20:00:00,9753.75,9799.0,9640.01,9690.24,464.71
2019-07-17 21:00:00,9690.24,9977.23,9660.06,9825.85,515.59
2019-07-17 22:00:00,9825.85,9930.39,9706.94,9743.44,335.72
2019-07-17 23:00:00,9743.44,9743.44,9629.91,9699.35,394.98
2019-07-18 00:00:00,9699.35,9733.01,9580.71,9625.35,440.7
2019-07-18 01:00:00,9625.35,9828.88,9623.25,9789.73,357.25
2019-07-18 02:00:00,9789.73,9820.53,9712.72,9804.75,168.17
2019-07-18 03:00:00,9804.75,9823.47,9659.99,9729.16,260.28
2019-07-18 04:00:00,9729.16,9920.93,9672.64,9920.93,260.64
2019-07-18 05:00:00,9920.93,9920.93,9813.27,9845.0,229.17
2019-07-18 06:00:00,9845.0,10027.19,9808.57,9902.56,1030.2
2019-07-18 07:00:00,9902.56,9916.87,9779.92,9807.95,581.58
2019-07-18 08:00:00,9807.95,9858.26,9701.14,9724.53,308.77
2019-07-18 09:00:00,9724.53,9819.25,9700.0,9744.9,287.69
2019-07-18 10:00:00,9744.9,9894.3,9731.53,9850.64,251.63
2019-07-18 11:00:00,9850.64,9877.42,9762.45,9780.44,271.4
2019-07-18 12:00:00,9780.44,9781.87,9333.62,9396.78,2267.42
2019-07-18 13:00:00,9396.78,9497.35,9358.73,9413.1,470.5
2019-07-18 14:00:00,9413.1,10388.0,9280.33,10307.18,3395.77
2019-07-18 15:00:00,10307.18,10485.86,10260.04,10456.25,2267.3
2019-07-18 16:00:00,10456.25,10673.05,10387.0,10508.94,2024.49
2019-07-18 17:00:00,10508.94,10612.44,10450.0,10545.83,599.82
2019-07-18 18:00:00,10545.83,10750.0,10488.13,10518.61,659.14
2019-07-18 19:00:00,10518.61,10648.01,10472.73,10530.0,530.98
2019-07-18 20:00:00,10530.0,10683.21,10518.7,10625.62,417.58
2019-07-18 21:00:00,10625.62,10742.42,10526.08,10610.75,304.33
2019-07-18 22:00:00,10610.75,10634.43,10519.52,10619.8,222.98
2019-07-18 23:00:00,10619.8,10797.0,10602.66,10648.6,681.76
2019-07-19 00:00:00,10648.6,10698.18,10580.0,10675.84,256.97
2019-07-19 01:00:00,10675.84,10733.85,10562.3,10588.36,302.57
2019-07-19 02:00:00,10588.36,10702.42,10524.75,10623.81,416.23
2019-07-19 03:00:00,10623.81,10684.91,10549.9,10599.7,188.89
2019-07-19 04:00:00,10599.7,10615.69,10456.79,10478.39,357.29
2019-07-19 05:00:00,10478.39,10574.25,10401.08,10541.68,673.31
2019-07-19 06:00:00,10541.68,10582.85,10469.6,10508.03,391.56
2019-07-19 07:00:00,10508.03,10680.71,10450.0,10630.04,508.17
2019-07-19 08:00:00,10630.04,10776.99,10225.08,10367.56,2252.2
2019-07-19 09:00:00,10367.56,10416.83,10272.85,10357.26,703.16
2019-07-19 10:00:00,10357.26,10411.0,10261.03,10345.07,808.03
2019-07-19 11:00:00,10345.07,10421.17,10280.38,10284.33,393.94
2019-07-19 12:00:00,10284.33,10670.22,10226.96,10502.32,1089.53
2019-07-19 13:00:00,10502.32,10512.73,10102.58,10309.44,1945.66
2019-07-19 14:00:00,10309.44,10466.98,10267.38,10325.87,841.63
2019-07-19 15:00:00,10325.87,10440.23,10325.87,10409.25,562.37
2019-07-19 16:00:00,10409.25,10434.38,10296.27,10382.25,355.24
2019-07-19 17:00:00,10382.25,10484.92,10358.52,10427.69,234.35
2019-07-19 18:00:00,10427.69,10467.75,10343.35,10391.97,217.76
2019-07-19 19:00:00,10391.97,10454.8,10373.92,10407.4,244.29
2019-07-19 20:00:00,10407.4,10550.0,10407.4,10535.45,415.66
2019-07-19 21:00:00,10535.45,10580.0,10485.51,10565.04,226.1
2019-07-19 22:00:00,10565.04,10596.88,10458.0,10487.4,231.37
2019-07-19 23:00:00,10487.4,10583.0,10478.8,10535.43,171.16
2019-07-20 00:00:00,10535.43,10619.89,10433.25,10468.52,323.05
2019-07-20 01:00:00,10468.52,10504.87,10359.17,10449.97,217.97
2019-07-20 02:00:00,10449.97,10549.0,10441.74,10522.4,95.57
2019-07-20 03:00:00,10522.4,10571.84,10500.0,10535.29,117.99
2019-07-20 04:00:00,10535.29,10654.0,10482.75,10628.52,287.35
2019-07-20 05:00:00,10628.52,10646.72,10576.59,10600.0,151.1
2019-07-20 06:00:00,10600.0,10639.0,10585.0,10636.15,91.91
2019-07-20 07:00:00,10636.15,10740.92,10516.06,10587.73,454.34
2019-07-20 08:00:00,10587.73,10596.42,10528.0,10569.66,101.76
2019-07-20 09:00:00,10569.66,10639.02,10569.66,10589.2,140.05
2019-07-20 10:00:00,10589.2,10650.04,10559.61,10599.2,149.9
2019-07-20 11:00:00,10599.2,10636.57,10454.03,10597.86,630.52
2019-07-20 12:00:00,10597.86,10642.88,10519.66,10531.4,261.84
2019-07-20 13:00:00,10531.4,10788.0,10488.13,10554.33,1552.32
2019-07-20 14:00:00,10554.33,10634.28,10541.99,10628.24,361.04
2019-07-20 15:00:00,10628.24,10680.2,10577.02,10657.15,377.45
2019-07-20 16:00:00,10657.15,10890.93,10600.0,10821.07,1218.45
2019-07-20 17:00:00,10821.07,11050.0,10800.58,10909.41,1342.58
2019-07-20 18:00:00,10909.41,10984.61,10909.41,10944.04,202.2
2019-07-20 19:00:00,10944.04,10949.07,10895.47,10930.0,147.94
2019-07-20 20:00:00,10930.0,10968.92,10900.0,10948.26,89.43
2019-07-20 21:00:00,10948.26,10969.9,10905.01,10960.98,117.93
2019-07-20 22:00:00,10960.98,11019.0,10940.53,11009.59,263.15
2019-07-20 23:00:00,11009.59,11120.0,10642.0,10750.11,1268.81
2019-07-21 00:00:00,10750.11,10839.09,10678.08,10806.21,453.94
2019-07-21 01:00:00,10806.21,10831.5,10770.21,10808.83,193.59
2019-07-21 02:00:00,10808.83,10811.49,10619.89,10669.64,588.72
2019-07-21 03:00:00,10669.64,10673.15,10541.47,10599.02,215.48
2019-07-21 04:00:00,10599.02,10685.27,10559.02,10656.25,208.23
2019-07-21 05:00:00,10656.25,10665.43,10567.56,10583.71,99.2
2019-07-21 06:00:00,10583.71,10643.63,10540.44,10595.64,209.4
2019-07-21 07:00:00,10595.64,10651.84,10588.12,10613.67,47.4
2019-07-21 08:00:00,10613.67,10737.99,10480.0,10680.8,385.59
2019-07-21 09:00:00,10680.8,10740.0,10675.0,10691.18,109.37
2019-07-21 10:00:00,10691.18,10691.18,10500.0,10551.83,445.72
2019-07-21 11:00:00,10551.83,10619.84,10517.39,10590.0,87.19
2019-07-21 12:00:00,10590.0,10590.0,10521.01,10572.46,88.17
2019-07-21 13:00:00,10572.46,10600.76,10476.27,10541.43,154.41
2019-07-21 14:00:00,10541.43,10550.0,10332.17,10417.79,508.87
2019-07-21 15:00:00,10417.79,10475.83,10355.62,10460.88,255.28
2019-07-21 16:00:00,10460.88,10481.12,10365.0,10384.85,146.71
2019-07-21 17:00:00,10384.85,10441.0,10325.0,10413.66,146.29
2019-07-21 18:00:00,10413.66,10535.79,10393.43,10501.21,166.98
2019-07-21 19:00:00,10501.21,10535.69,10339.99,10420.9,408.79
2019-07-21 20:00:00,10420.9,10520.2,10388.69,10518.19,161.85
2019-07-21 21:00:00,10518.19,10598.92,10506.69,10566.81,275.7
2019-07-21 22:00:00,10566.81,10647.4,10509.25,10553.04,203.53
2019-07-21 23:00:00,10553.04,10641.67,10537.53,10600.24,67.78
2019-07-22 00:00:00,10600.24,10686.89,10559.94,10607.82,307.75
2019-07-22 01:00:00,10607.82,10630.51,10570.0,10598.1,102.36
2019-07-22 02:00:00,10598.1,10646.49,10564.13,10630.75,64.33
2019-07-22 03:00:00,10630.75,10641.97,10595.3,10630.28,102.59
2019-07-22 04:00:00,10630.28,10650.0,10519.99,10562.14,328.05
2019-07-22 05:00:00,10562.14,10612.58,10516.39,10607.88,167.25
2019-07-22 06:00:00,10607.88,10655.5,10582.7,10602.5,359.49
2019-07-22 07:00:00,10602.5,10621.32,10568.68,10600.0,366.78
2019-07-22 08:00:00,10600.0,10623.57,10528.0,10559.75,251.52
2019-07-22 09:00:00,10559.75,10567.94,10434.73,10453.83,582.0
2019-07-22 10:00:00,10453.83,10501.95,10405.0,10488.4,431.8
2019-07-22 11:00:00,10488.4,10612.93,10434.22,10554.13,348.29
2019-07-22 12:00:00,10554.13,10578.58,10461.73,10524.61,92.85
2019-07-22 13:00:00,10524.61,10550.0,10473.11,10506.05,175.42
2019-07-22 14:00:00,10506.05,10543.18,10144.33,10196.31,1410.52
2019-07-22 15:00:00,10196.31,10326.0,10150.0,10223.9,739.61
2019-07-22 16:00:00,10223.9,10287.09,10203.76,10222.97,176.1
2019-07-22 17:00:00,10222.97,10409.86,10168.38,10337.46,578.26
2019-07-22 18:00:00,10337.46,10341.56,10239.99,10273.79,249.0
2019-07-22 19:00:00,10273.79,10317.65,10052.25,10145.84,1475.46
2019-07-22 20:00:00,10145.84,10369.61,10086.95,10317.46,593.04
2019-07-22 21:00:00,10317.46,10388.0,10226.16,10272.01,165.88
2019-07-22 22:00:00,10272.01,10357.3,10225.0,10286.19,196.89
2019-07-22 23:00:00,10286.19,10356.41,10275.38,10328.83,106.05
2019-07-23 00:00:00,10328.83,10328.83,10189.23,10243.0,229.43
2019-07-23 01:00:00,10243.0,10248.08,10192.91,10202.34,136.57
2019-07-23 02:00:00,10202.34,10285.65,10201.0,10271.67,217.31
2019-07-23 03:00:00,10271.67,10294.0,10228.99,10236.38,113.9
2019-07-23 04:00:00,10236.38,10236.38,10177.94,10213.87,218.42
2019-07-23 05:00:00,10213.87,10232.0,10082.01,10140.0,247.59
2019-07-23 06:00:00,10140.0,10180.11,9952.36,10021.2,803.74
2019-07-23 07:00:00,10021.2,10229.49,9974.61,10014.88,854.15
2019-07-23 08:00:00,10014.88,10078.32,9896.96,9939.21,937.77
2019-07-23 09:00:00,9939.21,9995.97,9900.0,9963.72,446.74
2019-07-23 10:00:00,9963.72,10014.01,9860.8,9981.8,864.94
2019-07-23 11:00:00,9981.8,10050.03,9962.46,10013.31,241.59
2019-07-23 12:00:00,10013.31,10041.14,9949.98,9977.37,141.1
2019-07-23 13:00:00,9977.37,9994.52,9862.5,9957.47,365.26
2019-07-23 14:00:00,9957.47,10011.01,9888.6,9976.43,288.63
2019-07-23 15:00:00,9976.43,10072.41,9921.6,9941.75,417.14
2019-07-23 16:00:00,9941.75,10013.17,9903.42,9986.41,183.32
2019-07-23 17:00:00,9986.41,10023.43,9951.34,10007.67,195.89
2019-07-23 18:00:00,10007.67,10156.09,9995.15,10095.43,578.31
2019-07-23 19:00:00,10095.43,10148.5,10078.02,10133.07,179.2
2019-07-23 20:00:00,10133.07,10222.21,10133.07,10144.99,267.72
2019-07-23 21:00:00,10144.99,10151.79,10080.22,10126.66,155.48
2019-07-23 22:00:00,10126.66,10145.68,10011.17,10029.14,167.32
2019-07-23 23:00:00,10029.14,10035.68,9801.88,9847.02,789.33
2019-07-24 00:00:00,9847.02,9854.0,9610.47,9679.4,910.29
2019-07-24 01:00:00,9679.4,9718.81,9652.92,9689.0,263.18
2019-07-24 02:00:00,9689.0,9701.35,9591.11,9690.62,360.63
2019-07-24 03:00:00,9690.62,9694.93,9615.66,9636.85,98.54
2019-07-24 04:00:00,9636.85,9658.75,9565.96,9624.18,273.66
2019-07-24 05:00:00,9624.18,9775.69,9616.0,9692.51,399.03
2019-07-24 06:00:00,9692.51,9761.09,9674.21,9695.13,612.57
2019-07-24 07:00:00,9695.13,9730.27,9652.63,9698.69,375.9
2019-07-24 08:00:00,9698.69,9779.92,9686.77,9742.93,277.32
2019-07-24 09:00:00,9742.93,9758.01,9696.25,9753.47,407.51
2019-07-24 10:00:00,9753.47,9771.89,9656.16,9700.32,260.02
2019-07-24 11:00:00,9700.32,9752.86,9600.02,9716.07,266.14
2019-07-24 12:00:00,9716.07,9771.2,9682.2,9741.98,322.49
2019-07-24 13:00:00,9741.98,9798.38,9666.55,9707.76,429.14
2019-07-24 14:00:00,9707.76,9867.26,9670.0,9855.23,979.02
2019-07-24 15:00:00,9855.23,9911.5,9831.45,9901.0,585.87
2019-07-24 16:00:00,9901.0,9901.0,9514.96,9562.17,920.49
2019-07-24 17:00:00,9562.17,9651.56,9547.13,9606.2,285.27
2019-07-24 18:00:00,9606.2,9672.4,9600.57,9633.22,117.44
2019-07-24 19:00:00,9633.22,9694.69,9548.65,9648.44,359.24
2019-07-24 20:00:00,9648.44,9723.38,9550.09,9669.95,277.97
2019-07-24 21:00:00,9669.95,9812.66,9663.2,9780.0,181.12
2019-07-24 22:00:00,9780.0,9837.77,9746.89,9777.27,337.11
2019-07-24 23:00:00,9777.27,9843.1,9758.65,9763.67,133.4
2019-07-25 00:00:00,9763.67,10163.09,9734.19,10104.98,794.11
2019-07-25 01:00:00,10104.98,10187.0,10082.66,10101.63,233.69
2019-07-25 02:00:00,10101.63,10132.99,10053.69,10098.86,212.4
2019-07-25 03:00:00,10098.86,10130.0,10074.19,10106.93,151.35
2019-07-25 04:00:00,10106.93,10132.37,10035.92,10075.97,174.76
2019-07-25 05:00:00,10075.97,10094.0,10042.01,10079.35,101.18
2019-07-25 06:00:00,10079.35,10115.19,10049.0,10099.58,112.0
2019-07-25 07:00:00,10099.58,10110.09,10039.34,10079.97,160.65
2019-07-25 08:00:00,10079.97,10122.22,10056.73,10104.98,130.67
2019-07-25 09:00:00,10104.98,10159.1,10083.24,10120.7,180.85
2019-07-25 10:00:00,10120.7,10120.7,9977.24,10095.65,177.97
2019-07-25 11:00:00,10095.65,10105.0,10065.42,10100.08,202.16
2019-07-25 12:00:00,10100.08,10177.52,10071.95,10150.55,548.93
2019-07-25 13:00:00,10150.55,10150.55,9930.0,9971.75,668.9
2019-07-25 14:00:00,9971.75,10009.49,9956.91,9979.49,186.48
2019-07-25 15:00:00,9979.49,10017.08,9969.88,9996.49,254.58
2019-07-25 16:00:00,9996.49,10076.86,9925.72,9985.0,437.77
2019-07-25 17:00:00,9985.0,10014.51,9977.85,9985.61,79.1
2019-07-25 18:00:00,9985.61,10018.01,9973.42,10000.94,151.22
2019-07-25 19:00:00,10000.94,10000.94,9804.37,9869.93,613.16
2019-07-25 20:00:00,9869.93,9892.89,9805.8,9870.44,291.97
2019-07-25 21:00:00,9870.44,9908.5,9812.37,9894.0,196.88
2019-07-25 22:00:00,9894.0,9948.5,9849.6,9915.69,246.26
2019-07-25 23:00:00,9915.69,9938.0,9859.35,9883.96,70.92
2019-07-26 00:00:00,9883.96,9886.08,9654.53,9727.4,566.9
2019-07-26 01:00:00,9727.4,9735.6,9664.44,9723.54,91.76
2019-07-26 02:00:00,9723.54,9723.54,9686.9,9705.51,68.48
2019-07-26 03:00:00,9705.51,9760.05,9650.0,9709.4,132.11
